loc_id,name,latitude,longitude
loc_3199,Maceió,-9.6639380,-35.7381040
loc_62358,Maces Spring,36.6740500,-82.4025050
loc_39691,Machado,-17.1166670,-42.2166670
loc_8807,Machida,35.5402778,139.4508333
loc_13219,Mackay,-21.1493020,149.1833700
loc_1634,Macon,32.8405560,-83.6325000
loc_404,Madison,43.0730560,-89.4011110
loc_17,Madrid,40.4438370,-3.6351170
loc_36316,Madurai,9.9139860,78.1217270
loc_26318,Maebashi,36.3833333,139.0666667
loc_1767,Magdeburg,52.1309550,11.6367000
loc_67287,Magenta,45.4682315,8.8809736
loc_30734,Magog,45.2666640,-72.1555130
loc_141824,Magong,23.5666670,119.5833330
loc_147113,Mahébourg,-20.4000000,57.7000000
loc_5984,Maidenhead,51.5166667,-0.7000000
loc_2107,Maidstone,51.2666667,0.5166667
loc_15029,Mailly-le-Château,47.5971870,3.6399610
loc_11784,Mainz,49.9654730,8.2429500
loc_5092,Mainz,49.9957280,8.2676750
loc_115039,Maipú,-33.5166670,-70.7666670
loc_17608,Maisons-Alfort,48.8057380,2.4408620
loc_16367,Maisons-Laffitte,48.9470480,2.1464690
loc_31536,Maisons-Lafitte,48.8007850,2.4446650
loc_130870,Majdal Shams,33.2666670,35.7666670
loc_124269,Makati,14.5500000,121.0333330
loc_128929,Makkovik,55.0897888,-59.1994720
loc_125494,Makouda,36.7909150,4.0669160
loc_12788,Makó,46.2200010,20.4699990
loc_32338,Malakoff,48.8143240,2.2879040
loc_138999,Malda,25.0107840,88.1411390
loc_3838,Malden,42.4250000,-71.0666670
loc_4369,Malibu,34.0050000,-118.8091670
loc_25734,Malmedy,50.4600480,6.0721520
loc_1519,Malmö,55.6100000,13.0200000
loc_2963,Malone,44.8486110,-74.2952780
loc_39397,Malvern,52.1077000,-2.3250000
loc_9123,Malvern,34.3622220,-92.8127780
loc_138803,Malème,13.8169740,-13.9186150
loc_45054,Mamaroneck,40.9486970,-73.7330370
loc_141284,Mamma Cannes,12.0666670,-61.6500000
loc_39124,Managua,12.1474600,-86.2733900
loc_2949,Manchester,41.7758330,-72.5219440
loc_3568,Manchester,42.9955560,-71.4552780
loc_54,Manchester,53.5000000,-2.2166667
loc_24691,Mandeville,18.0396600,-77.5132830
loc_107758,Mangalia,43.8172222,28.5827778
loc_861,Mangualde,40.5999980,-7.7600000
loc_120209,Manguito,22.5870991,-80.9138608
loc_1480,Manhattan,40.7591670,-73.9802780
loc_2505,Manila,14.6199990,120.9700010
loc_1426,Manitowoc,44.0886110,-87.6575000
loc_36469,Maniwaki,46.3751110,-75.9814930
loc_2818,Mankato,44.1636110,-93.9991670
loc_3902,Mannford,36.1333330,-96.3541670
loc_1496,Mannheim,49.4845400,8.4767090
loc_147776,Manouba,36.8077780,10.1011110
loc_2081,Mansfield,53.1333333,-1.2000000
loc_6251,Mansfield,32.5630560,-97.1413890
loc_932,Mansfield,40.7583330,-82.5155560
loc_10761,Manteca,37.7975000,-121.2150000
loc_15737,Mantes-la-Jolie,48.9903560,1.7193640
loc_3781,Mantova,45.1850260,10.7745180
loc_93907,Manzanillo,20.3443510,-77.1131670
loc_9507,Maplewood,40.7738890,-74.2738890
loc_13473,Maputo,-25.9500000,32.5699990
loc_5917,Mar del Plata,-37.9948500,-57.5667500
loc_5798,Maracaibo,10.6450400,-71.6371540
loc_7116,Maracay,10.2446200,-67.5937420
loc_132046,Maraial,-8.7850000,-35.8116670
loc_146140,Maranda,-21.1500000,30.3180560
loc_16003,Marburg,50.8147880,8.7692400
loc_41280,Marco de Canaveses,41.1833333,-8.1500000
loc_59374,Mareuil-sur-Ay,49.0461566,4.0402235
loc_1885,Margate,51.3833333,1.4166667
loc_14643,Margherita di Savoia,41.3753330,16.1511110
loc_32387,Maria,37.7111020,-2.1657950
loc_42543,Mariana,-20.3784600,-43.4164190
loc_118681,Marianao,23.0695663,-82.4211025
loc_1748,Marianna,34.7736110,-90.7575000
loc_3676,Marianna,30.7741670,-85.2269440
loc_119198,Mariano Comense,45.6981773,9.1824505
loc_4337,Maribor,46.5499990,15.6400000
loc_427,Marietta,33.9525000,-84.5500000
loc_95917,Marieville,45.4328120,-73.1601000
loc_46401,Marino,41.7698040,12.6585280
loc_22514,Marion,40.5583330,-85.6591670
loc_6190,Mariupol,47.0999980,37.5499990
loc_57662,Mariánské Lázně,49.9646803,12.7012230
loc_5271,Markham,43.8240830,-79.3054910
loc_15479,Marksville,31.1277780,-92.0661110
loc_80564,Marktoberdorf,47.7774947,10.6180811
loc_16235,Marl,51.6517510,7.0884640
loc_77184,Marlboro,42.8594400,-72.7263900
loc_4438,Marlin,31.3061110,-96.8977780
loc_20594,Marlow,51.5666667,-0.7666667
loc_59703,Marly-le-Roi,48.8667225,2.0933641
loc_10415,Marmande,44.5027770,0.1627480
loc_78775,Marondera,-18.1925390,31.5561010
loc_80287,Maroua,10.6087174,14.3268266
loc_16523,Marrakech,31.6299990,-8.0000000
loc_18728,Mars Hill,35.8263890,-82.5494440
loc_15842,Marsala,37.7984260,12.4374510
loc_51,Marseille,43.2983270,5.3832190
loc_61193,Marsens,46.6558350,7.0643230
loc_1386,Marshall,39.1230560,-93.1966670
loc_30796,Marshall,44.4469310,-95.7887240
loc_12428,Marshville,34.9883330,-80.3672220
loc_149783,Marston Green,52.4500000,-1.7500000
loc_60171,Martigues,43.4074625,5.0548299
loc_3972,Martinsville,36.6913890,-79.8727780
loc_86300,Maryland,42.5364661,-74.8865453
loc_58632,Marylebone,51.5166700,-0.1483300
loc_1399,Marysville,39.8411110,-96.6469440
loc_130424,Mashava,-20.0500000,30.4666670
loc_151194,Masomeloka,-20.2799110,48.6258250
loc_81951,Mason,42.5792027,-84.4435845
loc_1290,Massapequa,40.6805560,-73.4747220
loc_754,Massillon,40.7966670,-81.5216670
loc_33637,Masterton,-40.9489490,175.6607640
loc_40422,Matadi,-5.8370500,13.4501200
loc_23657,Matamoros,25.8611700,-97.5021900
loc_17115,Matane,48.8256950,-67.5070880
loc_3332,Matanzas,23.0599990,-81.5800010
loc_81302,Matanzas,23.0500510,-81.5650330
loc_14880,Matera,35.9461530,14.3846040
loc_25395,Matlock,53.1333333,-1.5333333
loc_49103,Matsumoto,36.2333333,137.9666667
loc_121980,Matsushima,35.6500000,136.0666667
loc_69622,Matsuyama,33.8363889,132.7530556
loc_90919,Matthew Town,20.9500000,-73.6666667
loc_143774,Matzleinsdorf,48.1825854,16.3581841
loc_4872,Maubeuge,50.2787010,3.9728240
loc_4243,Maud,35.1316670,-96.7775000
loc_13822,May Pen,17.9692800,-77.2433010
loc_3447,Mayagüez,18.2030560,-67.1400000
loc_64489,Mayen,50.3270999,7.2246910
loc_126755,Mayet,47.7597220,0.2758330
loc_2959,Maynardville,36.2505560,-83.7975000
loc_3142,Maysville,38.6411110,-83.7444440
loc_73502,Mayumba,-3.4253220,10.6571870
loc_1380,Maywood,41.8791670,-87.8430560
loc_1932,Maywood,33.9866670,-118.1844440
loc_30760,Mazatlán,23.2267460,-106.4075510
loc_42481,Maël-Carhaix,48.2840710,-3.4232350
loc_109915,Maó,39.8896250,4.2642421
loc_50829,Małków,50.6499822,24.0225662
loc_124504,Mbanga,4.5091670,9.5680560
loc_132792,Mbata,4.6330000,20.7000000
loc_9323,McAlester,34.9333330,-95.7694440
loc_10824,McAllen,26.2030560,-98.2297220
loc_792,McComb,31.2436110,-90.4530560
loc_62930,McIntosh,31.8257673,-81.5237220
loc_137730,McKean,41.9988890,-80.1455560
loc_2843,McKeesport,40.3383330,-79.8397220
loc_52968,McLellan,30.9865220,-86.8861680
loc_22999,McMasterville,45.5496090,-73.2298710
loc_20540,Meaux,48.9576950,2.8818190
loc_6082,Mechanicsburg,40.2141670,-77.0088890
loc_4029,Mechanicsville,37.6086110,-77.3736110
loc_10938,Mechelen,51.0269090,4.4776570
loc_5901,Medellín,6.2359250,-75.5751370
loc_7412,Medford,42.4183330,-71.1066670
loc_32212,Media,39.9165920,-75.3878520
loc_15091,Medina,43.2200000,-78.3872220
loc_6992,Medina,41.1226680,-81.8440880
loc_123721,Medstead,51.1166667,-1.0666667
loc_127979,Medway,51.3900000,0.5400000
loc_59413,Meerut,28.9916100,77.7036970
loc_24247,Meguro,42.1333333,143.3166667
loc_139029,Mehan,36.0447670,-96.9426680
loc_780,Meherrin,37.0958330,-78.3822220
loc_39783,Meißen,51.1592590,13.4718320
loc_65668,Meknès,33.9038700,-5.5574500
loc_1505,Melbourne,28.0786110,-80.6027780
loc_344,Melbourne,-37.8529590,145.0751040
loc_14637,Melun,48.5414570,2.6602930
loc_23,Memphis,35.1494440,-90.0488890
loc_93213,Mendionde,43.3399910,-1.2982910
loc_444,Mendoza,-32.8899990,-68.8300010
loc_5533,Mendoza,-32.8974420,-68.8297270
loc_3063,Menlo Park,37.4538890,-122.1811110
loc_130169,Menstrie,56.1508500,-3.8543800
loc_841,Menton,43.7788470,7.5056660
loc_1298,Mentor,41.6661110,-81.3397220
loc_117428,Menzel Bourguiba,37.1500000,9.7833333
loc_38951,Menzel Bourguiba,37.1500000,9.7833330
loc_146423,Meols,53.4014000,-3.1553000
loc_38244,Meppen,52.7419210,7.2604120
loc_129171,Meriden,52.4333333,-1.6166667
loc_929,Meridian,32.3641670,-88.7036110
loc_9288,Merrick,40.6627780,-73.5519440
loc_3384,Merseburg,51.3572140,11.9922990
loc_5280,Mersin,36.8100010,34.6300010
loc_8549,Merthyr Tydfil,51.7500000,-3.3833333
loc_31029,Merton,52.5500000,0.8166667
loc_1251,Mesa,33.4222220,-111.8219440
loc_61625,Meschede,51.3450762,8.2831404
loc_259,Mesquite,32.7666670,-96.5988890
loc_6566,Metairie,29.9838890,-90.1527780
loc_765,Methuen,42.7261110,-71.1913890
loc_1905,Metz,49.1161270,6.1726950
loc_4683,Metz,49.1161270,6.1726950
loc_2488,Mexia,31.6797220,-96.4819440
loc_123711,Mhondoro,-18.5688460,30.6791500
loc_86,Miami,25.7738890,-80.1938890
loc_900,Miami,36.8744440,-94.8772220
loc_1340,Miami Beach,25.7902780,-80.1302780
loc_5068,Middlebury,44.0152780,-73.1677780
loc_1127,Middlesbrough,54.5727778,-1.1627778
loc_1110,Middleton,53.5500000,-2.2000000
loc_3583,Middletown,40.3941670,-74.1175000
loc_4411,Middletown,41.5622220,-72.6511110
loc_5653,Midland,44.7467140,-79.8875590
loc_9256,Midland,43.6155560,-84.2472220
loc_41399,Mikalayi,-6.0225000,22.3194440
loc_30851,Mikhaylovsk,56.4421310,59.1289100
loc_38102,Mikkeli,61.6885250,27.2721710
loc_3014,Milano,45.4518630,9.1287480
loc_26812,Milford Haven,51.7166667,-5.0333333
loc_148199,Milk River,17.8837383,-77.3402133
loc_2978,Mill Valley,37.9061110,-122.5438890
loc_17929,Millbrae,37.5986110,-122.3861110
loc_18457,Millbrook,41.7850000,-73.6944440
loc_5118,Milledgeville,33.0800000,-83.2322220
loc_23371,Millersville,40.0034500,-76.3565900
loc_27970,Millwood,41.1870300,-73.8047700
loc_21936,Milly-la-Forêt,48.4031780,2.4704400
loc_8479,Milton Keynes,52.0333333,-0.7000000
loc_21,Milwaukee,43.0388890,-87.9063890
loc_38424,Minato,37.4500000,137.0666667
loc_3154,Mindelo,16.8899990,-24.9899990
loc_1912,Minden,32.6152780,-93.2866670
loc_4390,Minden,52.2903940,8.9223660
loc_8401,Minehead,51.2052778,-3.4772222
loc_24466,Mineola,34.3133300,-94.0305600
loc_2928,Mineola,40.7491670,-73.6411110
loc_109,Minneapolis,44.9800000,-93.2636110
loc_1478,Minot,48.2383330,-101.2966670
loc_141089,Minsk,53.9000000,27.5666670
loc_17428,Minsk,53.8999400,27.5755690
loc_24680,Minter City,33.7620900,-90.3050900
loc_89387,Miracatu,-24.2870334,-47.4584356
loc_72613,Miramas,43.5798759,5.0032716
loc_20289,Mirante do Paranapanema,-22.2973100,-51.9098890
loc_22641,Mirfield,53.6666667,-1.6833333
loc_1627,Mishawaka,41.6619440,-86.1586110
loc_11657,Miskolc,48.0999980,20.7900000
loc_6556,Mission,49.2025120,-122.4241530
loc_8028,Mission Viejo,33.6000000,-117.6711110
loc_1429,Mississauga,43.6873100,-79.6041590
loc_1332,Missoula,46.8722220,-113.9930560
loc_42025,Mitane,40.1016670,140.0047220
loc_2025,Mitcham,51.4000000,-0.1666667
loc_35525,Mito,36.3666667,140.4666667
loc_100304,Miyako,39.6366667,141.9525000
loc_64516,Miyakonojo,31.7333333,131.0666667
loc_21040,Miyazaki,31.9000000,131.4333333
loc_44932,Miyazu,35.5333333,135.1833333
loc_50834,Międzyrzec Podlaski,51.9853496,22.7848432
loc_23892,Mjøndalen,59.7568340,10.0313420
loc_49764,Mladá Boleslav,50.4107450,14.9028046
loc_2840,Mobile,30.6941670,-88.0430560
loc_47577,Mocho,18.0500000,-77.3500000
loc_3599,Modena,44.5384570,10.9195000
loc_1358,Modesto,37.6391670,-120.9958330
loc_75806,Moffans,47.6295779,6.5519350
loc_109211,Mogadishu,2.0333333,45.3500000
loc_51476,Moisenay,48.5631559,2.7360938
loc_12915,Molde,62.7358090,7.1643770
loc_19303,Molenbeek-Saint-Jean,50.8577870,4.3157540
loc_4283,Molfetta,41.2012640,16.5985370
loc_15653,Molina de Segura,38.0509210,-1.2109920
loc_92551,Molières-sur-Cèze,44.1936070,1.3637649
loc_3803,Mombasa,-4.0399990,39.6599990
loc_9416,Monaco,43.7326040,7.4189360
loc_751,Monahans,31.5941670,-102.8922220
loc_17239,Moncalieri,44.9993620,7.6800640
loc_1166,Moncton,46.1074740,-64.8028320
loc_269,Mondeville,49.1754040,-0.3229880
loc_69527,Monessen,40.1484053,-79.8878254
loc_1150,Monfalcone,45.8096480,13.5328550
loc_146286,Monnetier-Mornex,46.1665000,6.1997000
loc_1136,Monroe,32.5091670,-92.1191670
loc_1244,Monroe,41.9163890,-83.3977780
loc_18037,Monroe,47.8555560,-121.9697220
loc_14558,Monrovia,6.3099990,-10.8000000
loc_7484,Mons,50.4456100,3.9387360
loc_68286,Monselice,45.2324948,11.7473193
loc_36709,Monsummano Terme,43.8714260,10.8134630
loc_4741,Mont-de-Marsan,43.8909700,-0.4979020
loc_69175,Mont-Royal,45.5162150,-73.6431640
loc_17754,Mont-Saint-Aignan,49.4689930,1.0900970
loc_79885,Montagnac,43.4808208,3.4841271
loc_147275,Montalieu-Vercieu,45.8150000,5.4044000
loc_1199,Montargis,47.9960980,2.7326850
loc_30002,Montaud,45.2628230,5.5608780
loc_27149,Montblanc,43.3973700,3.3653320
loc_600,Montbrison,45.6088410,4.0647470
loc_35704,Montbéliard,47.5118730,6.7997130
loc_71714,Montcada i Reixac,41.4823096,2.1885045
loc_107400,Montcalm,37.3540054,-81.2525993
loc_53979,Montceau-les-Mines,46.6754246,4.3656505
loc_1567,Montclair,40.8258330,-74.2094440
loc_13244,Monte-Carlo,43.2710030,13.7522960
loc_2493,Montebello,34.0094440,-118.1044440
loc_40805,Montegnée,50.6500000,5.5167000
loc_40963,Montego Bay,18.4693600,-77.9213870
loc_5321,Monterrey,25.6855350,-100.3111500
loc_81899,Montería,8.7500000,-75.8833333
loc_26659,Montes Claros,-16.7370140,-43.8647390
loc_40129,Montesano,47.0072980,-123.5864360
loc_10645,Montevallo,33.1005560,-86.8641670
loc_3912,Montevideo,-34.8939000,-56.1568400
loc_850,Montevideo,-34.8699980,-56.1699980
loc_36111,Montfaucon,44.6855620,1.5608920
loc_64880,Montfermeil,48.9001868,2.5671038
loc_261,Montgomery,32.3666670,-86.3000000
loc_2735,Monticello,31.5536110,-90.1072220
loc_316,Monticello,33.3047220,-83.6833330
loc_50708,Monticello,38.9988890,-94.8438890
loc_36769,Montigny-lès-Metz,49.1011320,6.1560800
loc_130357,Montluel,45.7407000,5.4959000
loc_12705,Montluçon,46.3423720,2.6075740
loc_13698,Montluçon,46.3423720,2.6075740
loc_17197,Montmorency,48.9890590,2.3193090
loc_216,Montpellier,43.6085300,3.8792700
loc_4732,Montpellier,43.6085290,3.8792690
loc_16748,Montreuil,50.4628850,1.7603300
loc_4819,Montreuil-sous-Bois,48.8622790,2.4415050
loc_19333,Montreux,46.4313250,6.9106150
loc_13881,Montrouge,48.8184640,2.3199300
loc_262,Montréal,45.5123630,-73.6756270
loc_24230,Montélimar,44.5586870,4.7509300
loc_11195,Moorhead,46.8738890,-96.7672220
loc_12357,Mooringsport,32.6875000,-93.9608330
loc_10918,Moorpark,34.2855560,-118.8811110
loc_132497,Moosa,29.9783818,75.3193530
loc_43375,Mopti,14.4776000,-4.1970000
loc_108214,Morant Bay,17.8886522,-76.3897733
loc_140605,Moravská Třebová,49.7579535,16.6638771
loc_19348,Morbio Inferiore,45.8520980,9.0164990
loc_1413,Morden,49.1912340,-98.1109430
loc_92954,Moret-sur-Loing,48.5958600,2.5809870
loc_8417,Moreton,53.4000000,-3.1166667
loc_4374,Morganton,35.7452780,-81.6850000
loc_3967,Morgantown,39.6316670,-79.9533330
loc_65653,Morges,46.5110980,6.4999560
loc_1888,Morlaix,48.5769710,-3.8275540
loc_94790,Mornington,-38.2199828,145.0389461
loc_88209,Morogoro,-6.8220970,37.6611600
loc_34444,Moroni,-11.7004000,43.2412000
loc_16194,Morris Plains,40.8216670,-74.4813890
loc_4373,Morristown,40.7966670,-74.4819440
loc_45085,Morrisville,37.4803950,-93.4279590
loc_42934,Morton,46.5583140,-122.2752520
loc_16772,Mortsel,51.1619150,4.4702500
loc_34036,Morón,-34.6500000,-58.6166670
loc_90650,Morón de la Frontera,37.1222961,-5.4518690
loc_8662,Moscavide,38.7700000,-9.1000000
loc_4414,Moscow,46.7325000,-116.9991670
loc_643,Moscow,55.7500000,37.6199980
loc_42953,Mosfellsbær,64.1688890,-21.7130560
loc_50165,Mossoró,-5.1880361,-37.3441344
loc_91066,Mostar,43.3333333,17.8000000
loc_146198,Motta Sant&#39;Anastasia,37.4988000,14.9661000
loc_97566,Mouila,-1.8697188,11.0542052
loc_18180,Moulins,46.5661040,3.3353380
loc_829,Mount Juliet,36.2000000,-86.5186110
loc_2522,Mount Kisco,41.2041670,-73.7275000
loc_22880,Mount Laurel,39.9338890,-74.8913890
loc_948,Mount Moriah,40.3297220,-93.7944440
loc_3737,Mount Olive,33.6708330,-86.8561110
loc_4370,Mount Pleasant,43.5977780,-84.7675000
loc_13873,Mount Prospect,42.0663890,-87.9372220
loc_36844,Mount Sinai,40.9370780,-73.0137850
loc_1585,Mount Vernon,40.9125000,-73.8375000
loc_63399,Mountain Home,43.1329504,-115.6911975
loc_8210,Mountlake Terrace,47.7883330,-122.3075000
loc_19569,Mouscron,50.7378170,3.2539200
loc_68188,Moutier,47.2784682,7.3720770
loc_27043,Moyobamba,-6.0643440,-76.9171680
loc_17058,Mt. Vernon,38.3172220,-88.9030560
loc_141262,Mtarfa,35.8908330,14.3969440
loc_54183,Muar,2.0399620,102.5693970
loc_69690,Mudlick,39.3119491,-80.8703877
loc_4696,Muharraq,26.2562140,50.6155550
loc_39181,Muhos,64.8079580,25.9942340
loc_212,Mulhouse,47.7494920,7.3397810
loc_4647,Mulhouse,47.7494920,7.3397800
loc_5508,Mumbai,19.0317510,72.8487110
loc_4581,Murcia,37.9833750,-1.1298970
loc_1678,Murfreesboro,35.8455560,-86.3902780
loc_40609,Murmansk,68.9531780,33.1070510
loc_24869,Muroran,42.3172222,140.9880556
loc_129822,Murray Hill,40.6952780,-74.4011110
loc_1351,Murrieta,33.5538890,-117.2130560
loc_30720,Musashino,35.7061111,139.5594444
loc_4161,Muscle Shoals,34.7447220,-87.6675000
loc_22451,Musculdy,43.1961860,-0.9659940
loc_43898,Mushie,-3.0167000,16.9331000
loc_1189,Muskegon,43.2341670,-86.2483330
loc_3134,Muskogee,35.7477780,-95.3694440
loc_139621,Muswell Hill,51.5911020,-0.1421390
loc_12873,Muswellbrook,-32.2755890,150.8932950
loc_112993,Mutare,-18.9747600,32.6555600
loc_36172,Mutlangen,48.8248100,9.7973920
loc_86018,Muğla,37.2152778,28.3636111
loc_125093,Myaungmya,16.5833330,94.9000000
loc_91599,Mykolaiv,49.5249060,23.9900860
loc_65612,Mysen,59.5571720,11.3283093
loc_146146,Mytilini,39.0992000,26.5498000
loc_29147,Mytishchi,55.7557860,37.6176330
loc_100565,Mzimba,-11.9000000,33.6000000
loc_5495,Málaga,36.7196240,-4.4199080
loc_16668,Mâcon,46.3091290,4.8333710
loc_38079,Mäntyharju,61.4176490,26.8786220
loc_606,Mérida,20.9797210,-89.6157890
loc_130977,Mériel,49.0800000,2.2058000
loc_12162,Mölndal,57.6565400,11.9645500
loc_12739,Mülheim an der Ruhr,51.4270730,6.8864930
loc_61201,Müllheim,47.8086822,7.6262811
loc_528,München,48.1323550,11.5535910
loc_13821,Münchenbuchsee,47.0238690,7.4433850
loc_1704,Münster,51.9647110,7.6284960
loc_19719,Naaldwijk,52.0220620,4.2210880
loc_38215,Naantali,60.4674210,22.0242270
loc_31036,Naarden,52.2957270,5.1625890
loc_4177,Nacogdoches,31.6033330,-94.6552780
loc_137443,Nagasaka,35.8166667,138.3666667
loc_15619,Nagasaki,32.7550000,129.8683333
loc_58906,Nago,26.5880556,127.9761111
loc_684,Nagoya,35.1666667,136.9166667
loc_595,Naha,26.2072222,127.6733333
loc_2317,Nailsea,51.4302778,-2.7625000
loc_36369,Nain,56.5459410,-61.6725870
loc_8795,Nairobi,-1.2899990,36.8199990
loc_8806,Nairobi,-1.2743590,36.8131060
loc_52645,Nakagawa,36.2000000,136.2666667
loc_21560,Nakano,36.7500000,138.3666667
loc_42139,Nakatsu,33.6013889,131.1841667
loc_69030,Nakło nad Notecią,53.1417565,17.6018342
loc_78854,Nalchik,43.4869500,43.6029893
loc_58265,Namegata,36.0000000,140.4833330
loc_469,Namur,50.4653280,4.8676650
loc_55904,Namur,50.4619489,4.8406742
loc_129206,Namyangju,37.6333330,127.2166670
loc_2560,Nanaimo,49.1891870,-123.9792590
loc_632,Nancy,48.6907890,6.1825040
loc_7310,Nanjing,32.0616667,118.7777778
loc_4464,Nanterre,48.8899900,2.1970480
loc_219,Nantes,47.2167940,-1.5567270
loc_4656,Nantes,47.2167950,-1.5567270
loc_1576,Nantua,46.1517730,5.6071530
loc_14462,Nantucket,41.2833330,-70.1000000
loc_1797,Napa,38.2972220,-122.2844440
loc_140644,Napajedla,49.1703212,17.5116991
loc_4820,Naples,26.1416670,-81.7950000
loc_579,Napoli,40.8519770,14.2692750
loc_14268,Nara,34.6833333,135.8333333
loc_188,Narbonne,43.1837890,2.9962810
loc_18104,Narni,42.5164860,12.5266230
loc_1635,Nashua,42.7652780,-71.4680560
loc_161,Nashville,36.1658330,-86.7844440
loc_132810,Nasir,8.6000000,33.0666670
loc_4931,Nassau,25.0599990,-77.3300010
loc_7951,Natal,-5.8059190,-35.2105410
loc_20883,Natashquan,50.1721980,-61.8125930
loc_1414,Natchez,31.5602780,-91.4030560
loc_42387,Naters,46.3254980,7.9889110
loc_87486,Nathia Gali,34.0729404,73.3811849
loc_19752,Natick,42.2833330,-71.3500000
loc_83751,Natitingou,10.3129100,1.3886160
loc_34179,Naucalpan de Juárez,19.4787280,-99.2365840
loc_1738,Navasota,30.3877780,-96.0875000
loc_71774,Nazareth,38.0778764,-88.7686382
loc_13108,Nazaré,39.5999980,-9.0600000
loc_35398,Nazaré da Mata,-7.7423210,-35.2312320
loc_118479,Ndola,-12.9682700,28.6336990
loc_2184,Neath,51.6561111,-3.8022222
loc_43521,Neckarbischofsheim,49.2948520,8.9620540
loc_2283,Necton,52.6500000,0.7833333
loc_123681,Neerkant,51.3677780,5.8652780
loc_25121,Negril,18.2739790,-78.3531420
loc_34953,Nelson,53.8333333,-2.2000000
loc_7663,Nelson,49.4913750,-117.2876990
loc_18099,Nelspruit,-25.4657500,30.9852100
loc_100081,Nembro,45.7434484,9.7593672
loc_50389,Nemours,48.2673099,2.6953904
loc_84100,Nenagh,52.8658900,-8.1953890
loc_94972,Nenzing,47.1881800,9.7064200
loc_15943,Neptune,40.2047220,-74.0519440
loc_27909,Neptune City,40.1978200,-74.0303800
loc_11523,Nerima,35.7333333,139.6500000
loc_123307,Nerva,37.6955180,-6.5489320
loc_49998,Nesodden,59.8648275,10.6625403
loc_7670,Netanya,32.3300010,34.8600000
loc_33539,Nettetal,51.3120840,6.2764810
loc_31631,Neu-Ulm,48.3841090,10.0097390
loc_36044,Neuchâtel,46.9920060,6.9309210
loc_46210,Neufchâteau,48.3549070,5.6926210
loc_126035,Neuilly-en-Thelle,49.2244080,2.2851500
loc_87978,Neuilly-Plaisance,48.8568980,2.5283730
loc_1788,Neuilly-sur-Seine,48.8835680,2.2725060
loc_495,Neuilly-sur-Seine,48.8835680,2.2725060
loc_50901,Neuilly-sur-Seine,48.8880560,2.2686110
loc_18073,Neuss,51.1984290,6.6952820
loc_14914,Neustadt/Weinstraße,49.3292050,8.1337870
loc_33739,Neuwied,50.4266710,7.4619010
loc_1238,Nevada City,39.2616670,-121.0150000
loc_126715,Neve Monosson,32.0166670,34.8666670
loc_137177,Neve Yam,32.6783000,34.9311970
loc_29495,Nevel,56.0264810,29.9207190
loc_16739,Nevers,46.9871100,3.1616890
loc_98859,New Amsterdam,6.2500000,-57.5166667
loc_2594,New Bedford,41.6361110,-70.9347220
loc_74925,New Berlin,40.8789732,-76.9869178
loc_2734,New Braunfels,29.7027780,-98.1241670
loc_4567,New Brighton,-28.5171110,153.5514980
loc_1337,New Brunswick,40.4861110,-74.4522220
loc_27185,New Castle,41.0018300,-80.3472400
loc_18262,New Cross,51.4833333,-0.0333333
loc_246,New Delhi,28.6376900,77.2058240
loc_11674,New Hartford,43.0733330,-75.2880560
loc_11882,New Hartford,41.8822220,-72.9775000
loc_135,New Haven,41.3080560,-72.9286110
loc_35984,New Haven,44.0889780,-73.3023450
loc_716,New Hope,40.3641670,-74.9516670
loc_1302,New London,41.3555560,-72.1000000
loc_2219,New Malden,51.4166667,-0.2500000
loc_37451,New Milford,40.9312620,-74.0171820
loc_71,New Orleans,29.9544440,-90.0750000
loc_1525,New Plymouth,-39.0600010,174.0800010
loc_119228,New Richmond,48.1621177,-65.8567690
loc_177,New Rochelle,40.9113890,-73.7827780
loc_144007,New Taipei,25.0111110,121.4458330
loc_2942,New Westminster,49.2086100,-122.9204120
loc_80,New York,40.7141670,-74.0063890
loc_1725,Newark,39.6836110,-75.7500000
loc_265,Newark,40.0580560,-82.4013890
loc_418,Newark,40.7355560,-74.1727780
loc_4216,Newbridge,53.1800000,-6.8000000
loc_241,Newburgh,41.5033330,-74.0108330
loc_3138,Newbury Park,34.1841670,-118.9097220
loc_19268,Newcastle,43.8547220,-104.2044440
loc_6591,Newcastle,-32.9795730,151.6481840
loc_1135,Newcastle upon Tyne,54.9880556,-1.6194444
loc_2252,Newcastle-under-Lyme,53.0000000,-2.2333333
loc_1969,Newent,51.9333333,-2.4000000
loc_24731,Newham,55.5333333,-1.7166667
loc_2392,Newhaven,50.7833333,0.0333333
loc_4992,Newington,41.6977780,-72.7241670
loc_15799,Newland,36.0872220,-81.9275000
loc_12615,Newlyn,50.1011111,-5.5536111
loc_9998,Newmarket,44.0510050,-79.4614980
loc_3305,Newnan,33.3805560,-84.7997220
loc_1004,Newport,50.7014592,-1.2912369
loc_3292,Newport,41.4900000,-71.3133330
loc_38549,Newport,45.3841050,-71.4467300
loc_4060,Newport Beach,33.6163890,-117.9302780
loc_1657,Newport News,36.9786110,-76.4283330
loc_8519,Newquay,50.4166667,-5.0833333
loc_9936,Newry,54.1833333,-6.3333333
loc_4640,Newton,35.6697220,-81.2216670
loc_939,Newton,42.3369440,-71.2097220
loc_67549,Newton-le-Willows,53.4500000,-2.6000000
loc_64393,Nezahualcoyotl,19.4231994,-99.0432887
